Latitude,Longitude,occurrence
9.9995484533799,92.70049539284734,0
15.270248385205958,76.68187358847752,0
28.19846923346922,93.14950431083622,0
26.7833016131327,89.15985477956077,0
13.014526512187977,85.19146729638862,0
13.620933968714146,92.57583921217945,0
17.55620296473293,82.79085616051864,0
20.341786126809343,77.42804797164021,0
23.608056447767964,79.59118422041574,0
17.518138998742565,84.83628834668157,0
19.804743793053476,85.45925879941724,0
26.764037097680045,91.9885185858567,0
9.40372996593942,91.64978032537044,0
14.673307690395001,86.65049477029378,0
30.37234442132057,77.37518304528365,0
21.005007632799717,74.00142074103375,0
21.504138340948543,93.60870322280192,0
11.125351349304369,74.60827796561095,0
19.43539494873228,78.68258166193186,0
21.51644271220718,89.36343800378296,0
14.429886957109012,82.55750957017031,0
15.083785084343422,93.67251133841775,0
17.72258098924589,79.90371057758297,0
8.997997710676406,73.09212934138664,0
16.37425199500488,79.96741628722162,0
13.672192299578038,86.57213156772723,0
16.506585993915998,81.75972430070523,0
11.43285293875503,85.54358475855015,0
30.258050741481142,93.67927626780728,0
23.005703039824265,94.5336613007498,0
25.094199303671694,79.14172807932506,0
27.782526848997428,83.81199712406308,0
20.68174954140313,85.88335048022374,0
10.630722477454777,95.40567514873375,0
21.626088947286185,96.58427156329672,0
22.840808159687988,78.41400280417193,0
26.714420543622545,90.11721141324105,0
19.050647449388343,81.80954634001861,0
11.623804249009158,73.00253743792592,0
15.438731696842325,73.02978118587201,0
17.375714047632666,83.77451273257984,0
24.283685679902753,84.43562622498416,0
22.448489385230545,73.34683233941459,0
17.205098203589387,89.1636549910634,0
32.60246458506441,79.80904153461817,0
23.30324561328488,86.1392613945064,0
14.301814334919966,79.9736880090096,0
10.993717047208957,76.78858195677086,0
12.241215526501037,82.50336614470305,0
14.515059069248583,78.33939226418916,0
12.432266074040092,85.5418758701887,0
13.064498209975913,77.54314801221612,0
15.470953424808695,84.91347188610251,0
12.742261395836021,76.55631889465839,0
30.410411408994783,88.78385788127763,0
10.467410106678894,90.75901467049924,0
21.318464461719337,75.4377317068098,0
18.531325972440793,83.94679480703724,0
32.50143132795692,74.49679147896403,0
11.244220479096857,87.05084222690587,0
18.22501853616921,79.10435555977664,0
32.186161351739266,85.37101950483434,0
29.646957511995133,85.12905129850829,0
28.463977857042195,94.81624172433467,0
14.806806620847933,85.88190314711716,0
12.681543042637973,86.68934707560494,0
24.838745859867615,82.37193310572937,0
31.206893097421656,95.40489297789951,0
22.106176428993294,91.3125012043063,0
22.468868431875535,79.60434067589006,0
15.345998210350334,92.90818011318893,0
27.301903156571598,83.10385850041496,0
13.076141747750707,92.53815046643331,0
16.41333218661332,92.40056403463052,0
18.898654028394446,77.30606285669214,0
20.905673518282477,89.50205070222947,0
14.428402678490272,79.7290377139294,0
11.31255704817032,79.89211326445775,0
23.421585529271475,79.86486314646903,0
15.5573017936835,90.0836039117505,0
22.703962796507906,78.28112715692374,0
12.277938927063317,72.83106584472999,0
20.259162453389802,89.83763728428994,0
21.51576289587329,76.88501331395608,0
9.773518067367124,75.29698447794638,0
16.729013907095755,78.464210169106,0
11.790727267373065,81.85405386629702,0
10.055650729536987,84.13973031352045,0
32.68660499765421,73.8706097125737,0
16.380960775085818,95.91660902545908,0
28.288182783398426,89.85730719626628,0
14.727131198904289,80.50400411708154,0
25.152826841307515,80.39694550530098,0
27.075612647957044,83.48826196717397,0
23.05568163395609,87.71894260444722,0
20.02557306500028,76.29430459369951,0
18.56659641302104,77.30748243787372,0
17.028550032781986,93.2706521233805,0
31.21063376400091,78.91033778892464,0
28.794858535859994,81.86106465134365,0
32.07763258370954,93.55247013314658,0
11.543618192984576,88.59751794652385,0
26.358513477019073,80.94487049268432,0
31.425841603022498,89.08680683775259,0
12.934221416312752,73.27811189000393,0
10.131885405576833,90.32345240032598,0
26.608937397395913,84.40422691763807,0
22.538731531181455,92.16948847608279,0
29.068636597062834,95.53721728129787,0
11.921583931718299,94.85038679191634,0
27.931417577852912,94.45700028242128,0
13.432331461774579,85.00308353818764,0
12.504917077127278,81.38365180936445,0
12.519812200824978,83.88091685023718,0
28.40298246653571,89.23433017912346,0
24.75458064146052,93.85544503243838,0
21.283148161500947,77.73736573607292,0
17.271867620207246,94.6695580767771,0
29.932557930164272,92.2170582568672,0
18.092872479542752,96.1138005639987,0
28.452434287554127,93.76626134024069,0
19.23322598826593,79.4741611647327,0
17.71428332071503,75.33206549094658,0
19.80828697702178,75.48170064724343,0
15.8686428528674,79.74285448948284,0
26.76741841147949,87.43179570366947,0
20.786240247816195,91.95850898442039,0
14.179349845930787,94.21857254102193,0
30.47902216420681,87.65962721151354,0
17.883952035892847,72.94356854819871,0
21.783534099037198,77.24527205715252,0
30.647487891474626,75.1837505462178,0
23.754190951486645,81.45941648375957,0
11.36290026670832,84.74550903762419,0
31.46227413044374,73.84268657447302,0
23.83894376168672,81.10595561957047,0
16.68752568318479,77.07535414778054,0
11.90936448838162,88.21474592653972,0
27.901079927691782,83.8627526444394,0
23.652458969011487,84.60186898973194,0
21.537052339370106,82.99185350504635,0
30.34024501526278,95.57012090115393,0
27.7685067820021,77.92184729100539,0
12.212291127860315,85.1100825324424,0
16.12128983813083,90.33237334065772,0
14.576886359903549,86.0666791661396,0
26.6779510181982,94.92734125067102,0
9.326775482685926,81.80805344091745,0
22.42678570093115,83.84854984434803,0
27.130098424808004,74.91701183871454,0
29.921935816796143,87.30836204619989,0
16.862795858938547,79.67116119910229,0
28.566198167329212,76.62608791698442,0
11.20985182152325,85.77353221676972,0
29.181561505633994,85.48257773436725,0
11.62156601878291,74.61582851405335,0
18.211138147745935,89.43239707000582,0
27.980950845211616,87.6600749456364,0
12.169367042873366,77.30956487227095,0
14.10702294231349,83.98565967335621,0
26.14810265993907,89.95872469541744,0
26.093978212414193,85.41414198572714,0
24.167192578769466,82.22518132416482,0
25.456801642650802,80.4836340850691,0
21.763300791475913,87.34156795496297,0
14.657727951813023,95.16750876567373,0
16.951070313403797,88.80219292118737,0
12.94312765754173,74.58902730254327,0
30.695809639795748,83.77734503632085,0
